Date,NVDA,AAPL,AMZN,MSFT,AMD,NFLX,BA,JPM,XOM,BAC,INTC,UNH,MU,DIS,ADBE,BRK-B,LLY,JNJ,QCOM,CVX,HD,COST,WMT,PFE,WFC,C,PG,CSCO,AMAT,MRK,ORCL,NKE,BKNG,GS
2004-11-30,0.1461854726076126,1.0075660943984985,1.9839999675750732,18.533611297607422,21.280000686645508,1.6257139444351196,37.498844146728516,21.720626831054688,25.913698196411133,28.92740249633789,12.936080932617188,32.84866714477539,10.832049369812012,21.367258071899414,30.26772117614746,55.599998474121094,29.134193420410156,33.571075439453125,26.3446102142334,25.106237411499023,25.369789123535156,32.79422378540039,11.453082084655762,11.302525520324707,17.494962692260742,280.9648742675781,30.34689712524414,12.344573974609375,12.112021446228027,12.748193740844727,10.252517700195312,8.17023754119873,23.571157455444336,76.37645721435547
2004-12-31,0.18003752827644348,0.9677451848983765,2.2144999504089355,18.471393585205078,22.020000457763672,1.761428952217102,36.23884201049805,22.505218505859375,25.91875648498535,29.66605567932129,13.51987361907959,34.902462005615234,12.073627471923828,22.2960262298584,31.363847732543945,58.720001220703125,31.002534866333008,35.296390533447266,26.881603240966797,24.145200729370117,25.971389770507812,32.66602325439453,11.648578643798828,10.944364547729492,17.60259246826172,302.50018310546875,31.254819869995117,12.719847679138184,12.446850776672363,14.823691368103027,11.041175842285156,8.76480770111084,23.294660568237305,75.85150909423828
2005-01-31,0.17514720559120178,1.1555837392807007,2.1610000133514404,18.16722869873047,15.800000190734863,1.6428569555282593,35.419830322265625,21.724689483642578,26.090675354003906,29.274621963500977,12.976540565490723,35.24741744995117,10.177040100097656,22.961706161499023,28.444419860839844,59.880001068115234,29.631319046020508,36.0087776184082,23.610153198242188,25.01426124572754,25.072046279907227,31.89678192138672,11.555957794189453,9.833242416381836,17.361860275268555,307.96258544921875,30.340517044067383,11.877121925354004,11.573385238647461,12.937294006347656,11.081414222717285,8.372422218322754,22.307180404663086,78.8198013305664
2005-02-28,0.22153188288211823,1.3482308387756348,1.7589999437332153,17.446636199951172,17.450000762939453,1.5285710096359253,38.65947723388672,21.27075958251953,32.168418884277344,29.4514102935791,13.916001319885254,36.14345932006836,11.24264907836914,22.408313751220703,30.86894416809082,60.29999923706055,30.806438446044922,36.667694091796875,22.902109146118164,28.74338150024414,24.31855010986328,31.505863189697266,11.381734848022461,10.780328750610352,16.949705123901367,302.289306640625,30.260713577270508,11.468934059143066,12.701605796813965,14.620755195617676,10.421520233154297,8.403353691101074,22.188682556152344,79.51406860351562
2005-03-31,0.18156617879867554,1.252357840538025,1.7135000228881836,16.760147094726562,16.1200008392334,1.5499999523162842,41.11394500732422,20.13591957092285,30.283321380615234,28.110193252563477,13.475137710571289,37.82881164550781,10.10860824584961,23.04190444946289,33.584999084472656,57.119998931884766,28.660993576049805,37.5396728515625,23.27057456970215,26.997838973999023,23.29532241821289,29.876121520996094,11.083518028259277,10.772127151489258,17.0695858001709,284.6789855957031,30.20941925048828,11.77837085723877,11.828145980834961,15.108458518981934,10.043285369873047,8.063243865966797,24.884506225585938,80.38378143310547
2005-04-30,0.1675819456577301,1.0837539434432983,1.6180000305175781,17.543718338012695,14.229999542236328,1.649999976158142,41.859432220458984,20.860960006713867,28.977479934692383,28.709379196166992,13.643362998962402,37.48374938964844,9.492706298828125,21.17321014404297,29.735000610351562,55.959999084472656,32.16522216796875,38.361324310302734,22.165176391601562,24.076269149780273,21.546955108642578,27.475488662719727,10.42659854888916,11.141179084777832,17.10954475402832,300.2832336425781,31.02480697631836,11.3701753616333,10.823659896850586,15.822580337524414,9.30291748046875,7.4341349601745605,25.042503356933594,78.23120880126953
2005-05-31,0.20708900690078735,1.194954752922058,1.7755000591278076,17.94717788696289,16.399999618530273,2.041429042816162,45.12461853027344,21.0137882232666,28.701190948486328,29.52527618408203,15.691500663757324,38.53477478027344,10.734286308288574,22.007305145263672,33.119998931884766,56.20000076293945,32.279136657714844,37.68998718261719,23.7347354888916,25.12425994873047,23.97152328491211,30.77179718017578,10.479949951171875,11.519647598266602,17.38209342956543,301.2423400878906,31.59773063659668,12.772518157958984,11.974114418029785,15.141131401062012,10.300809860229492,7.955815315246582,23.650156021118164,71.4256362915039
2005-06-30,0.2041858285665512,1.1062946319580078,1.6545000076293945,17.27937889099121,17.34000015258789,2.3442859649658203,46.60758972167969,20.761024475097656,29.34977149963379,29.35792350769043,15.144390106201172,41.3586540222168,9.981517791748047,20.194751739501953,28.610000610351562,55.66999816894531,30.84512710571289,36.510414123535156,21.021818161010742,26.12400245666504,23.756853103637695,30.331029891967773,10.695182800292969,11.387521743774414,17.71875,295.6151428222656,30.22267723083496,12.561840057373047,11.799098014831543,14.546069145202637,10.622701644897461,8.394021987915039,23.037918090820312,74.73684692382812
2005-07-31,0.20678365230560303,1.2818106412887573,2.257499933242798,17.81501579284668,20.079999923706055,2.6514289379119873,46.614646911621094,20.855987548828125,30.003467559814453,28.064136505126953,15.796258926391602,41.48556900024414,11.614144325256348,20.563678741455078,29.639999389648438,55.63999938964844,31.18286895751953,35.92625427246094,25.14212989807129,27.10038185119629,26.57225799560547,31.171890258789062,10.950361251831055,10.941596984863281,17.649694442749023,280.9431457519531,32.03620529174805,12.607926368713379,13.476350784301758,14.668854713439941,10.920465469360352,8.122625350952148,24.529016494750977,78.91897583007812
2005-08-31,0.23444682359695435,1.4092408418655396,2.134999990463257,19.102766036987305,20.770000457763672,3.0799999237060547,47.504791259765625,20.114099502563477,30.740697860717773,28.02233123779297,15.013358116149902,40.85097885131836,11.643474578857422,20.202768325805664,27.040000915527344,55.52000045776367,30.679378509521484,35.78990936279297,25.34522819519043,28.897470474243164,24.684967041015625,29.503938674926758,10.007813453674316,10.595853805541992,17.300540924072266,282.6869201660156,31.9498233795166,11.600604057312012,13.382718086242676,13.513843536376953,10.45370864868164,7.648641586303711,21.220956802368164,81.6357192993164
2005-09-30,0.2619568407535553,1.6112053394317627,2.265000104904175,17.95157241821289,25.200000762939453,3.7128570079803467,48.16399383544922,20.137845993041992,32.6087532043457,27.41668701171875,14.388781547546387,44.57914733886719,13.002367973327637,19.352630615234375,29.850000381469727,54.619998931884766,29.84297752380371,35.72780227661133,28.562034606933594,30.46470832824707,23.350305557250977,29.293201446533203,9.754056930541992,10.383768081665039,16.9958553314209,293.9891662597656,34.2418212890625,11.798118591308594,12.389240264892578,13.025568008422852,9.978903770446777,7.929996967315674,19.0781192779541,89.2721176147461
2005-10-31,0.2563777267932892,1.7308202981948853,1.9930000305175781,17.930654525756836,23.219999313354492,3.7728569507598877,45.81781768798828,21.953147888183594,28.81106185913086,28.484697341918945,13.717500686645508,45.9196662902832,12.699304580688477,19.545114517211914,32.25,56.29999923706055,27.763126373291016,35.35515594482422,25.377140045166016,26.859580993652344,25.125762939453125,32.88261795043945,10.53091049194336,9.040574073791504,17.468852996826172,295.6683654785156,32.407447814941406,11.48868465423584,11.950940132141113,13.509050369262695,10.20423698425293,8.160094261169434,18.73250389099121,92.98098754882812
2005-11-30,0.27624648809432983,2.0382747650146484,2.4230000972747803,19.368694305419922,26.18000030517578,3.934286117553711,48.51877212524414,22.930307388305664,29.93304443359375,30.207712173461914,15.627226829528809,47.482337951660156,13.94088363647461,19.994247436523438,32.61000061035156,59.099998474121094,28.366182327270508,35.046566009521484,29.02159309387207,27.188364028930664,25.640363693237305,34.03618240356445,10.809150695800781,8.89188003540039,18.39756965637207,316.61676025390625,33.1020393371582,11.547941207885742,13.251497268676758,14.254354476928711,10.139856338500977,8.281453132629395,23.71927833557129,94.8866958618164
2005-12-31,0.2793799638748169,2.160595178604126,2.3575000762939453,18.298091888427734,30.600000381469727,3.8657140731811523,49.977378845214844,23.79357147216797,28.973604202270508,30.37885856628418,14.619776725769043,49.29088592529297,13.01214599609375,19.42866325378418,36.959999084472656,58.709999084472656,31.786975860595703,34.1100959777832,27.551006317138672,26.932178497314453,24.842559814453125,33.70913314819336,10.449068069458008,9.781065940856934,18.39171028137207,316.486328125,33.50140380859375,11.271421432495117,13.127098083496094,15.422828674316406,9.826004028320312,8.441203117370605,22.04056167602539,93.9669418334961
